query,document,judgment
henley shirts for men,B07QHQ3Q5P,1.0
henley shirts for men,B07SGC2ZB3,1.0
henley shirts for men,B07BKNSGF5,1.0
henley shirts for men,B07NBGWDHC,0.1
henley shirts for men,B07BJKR9SB,1.0
henley shirts for men,B077QTVH9S,1.0
henley shirts for men,B0017SKHP2,0.1
henley shirts for men,B075JY384T,1.0
henley shirts for men,B075JXNQXS,1.0
henley shirts for men,B075JFY736,1.0
henley shirts for men,B01L8GRTH6,1.0
henley shirts for men,B01HI3A736,1.0
henley shirts for men,B010277HZQ,1.0
henley shirts for men,B00B6E9KUU,1.0
henley shirts for men,B079BS7RRD,0.1
henley shirts for men,B000G79L7A,1.0
hey water antoinette portis,B08ZM7QSKV,1.0
hey water antoinette portis,B08HJPX763,0.0
hey water antoinette portis,B089LG57X3,0.0
hey water antoinette portis,B07SZHFDV7,0.0
hey water antoinette portis,B07NKJVXT7,0.0
hey water antoinette portis,B075BZVVLD,1.0
hey water antoinette portis,B073177XN1,0.0
hey water antoinette portis,B06WWMXGFY,0.0
hey water antoinette portis,B0171QF5R8,0.0
hey water antoinette portis,B0078W0QOI,0.0
hey water antoinette portis,168052979X,0.1
hey water antoinette portis,1426314744,0.1
hey water antoinette portis,1416971300,0.1
hey water antoinette portis,0823441555,1.0
hey water antoinette portis,0761385177,1.0
hey water antoinette portis,B00455PDW6,0.0
hey water antoinette portis,B00WEJA7TY,0.0
hug machine,B08NYQ49HH,0.0
hug machine,3982142830,0.0
hug machine,1951056353,0.0
hug machine,1732934673,0.0
hug machine,1554537045,0.0
hug machine,1534429719,0.0
hug machine,153441097X,0.01
hug machine,1534400265,1.0
hug machine,1452170339,0.0
hug machine,1452139970,0.1
hug machine,1419713108,0.1
hug machine,1338297104,0.0
hug machine,0763655988,0.0
hug machine,0578198037,0.1
hug machine,0321278658,0.0
hug machine,1523501227,0.0
if lost or drunk please return to bestie,B0835LW7FF,1.0
if lost or drunk please return to bestie,B084Y7FXNJ,1.0
if lost or drunk please return to bestie,B084GZDHSQ,1.0
if lost or drunk please return to bestie,B084GZ42SR,1.0
if lost or drunk please return to bestie,B084GZ1JQ6,1.0
if lost or drunk please return to bestie,B084D35Y2S,1.0
if lost or drunk please return to bestie,B083G2P4MZ,1.0
if lost or drunk please return to bestie,B0831BBVRT,1.0
if lost or drunk please return to bestie,B07WL7XNCL,1.0
if lost or drunk please return to bestie,B07VRZQ16F,1.0
if lost or drunk please return to bestie,B07VR1R86K,1.0
if lost or drunk please return to bestie,B07VLNLB3H,1.0
if lost or drunk please return to bestie,B07VKWKK4L,1.0
if lost or drunk please return to bestie,B07VJGYXGQ,1.0
if lost or drunk please return to bestie,B07V1N34ZY,1.0
if lost or drunk please return to bestie,B082PPW7RK,1.0
ikea wood desk,B0792JD543,0.01
ikea wood desk,B01H41U3CW,1.0
ikea wood desk,B00TBSQTH0,1.0
ikea wood desk,B00TA4LII0,0.01
ikea wood desk,B00HUAV9IA,1.0
ikea wood desk,B00EYU3E7I,1.0
ikea wood desk,B0056ILD20,1.0
ikea wood desk,B07QKZ145R,1.0
ikea wood desk,B004672QYG,1.0
ikea wood desk,B001U88698,0.1
ikea wood desk,B001E95R1I,0.0
ikea wood desk,B000NPTUGM,0.0
ikea wood desk,B000NPTUDA,0.0
ikea wood desk,B000NPSM0C,0.1
ikea wood desk,B000NPSGPS,0.0
ikea wood desk,B0046EC17G,0.0
ink 61 black and color,B07NJDKK1Z,1.0
ink 61 black and color,B08RDKY25Z,1.0
ink 61 black and color,B08RDJSCQ9,1.0
ink 61 black and color,B08QF547N1,1.0
ink 61 black and color,B08F23J6XL,1.0
ink 61 black and color,B088B8KGBH,1.0
ink 61 black and color,B07STHBJX1,1.0
ink 61 black and color,B07JQFNSBM,1.0
ink 61 black and color,B015IZ1E7E,0.1
ink 61 black and color,B005585M14,1.0
ink 61 black and color,B003YT6RNS,1.0
ink 61 black and color,B003UATQDY,1.0
ink 61 black and color,B003UATQDO,1.0
ink 61 black and color,B003H2GBM4,0.1
ink 61 black and color,B003H2AZJE,1.0
ink 61 black and color,B07H7H9J66,1.0
instant pot air fryer,B07VT23JDM,1.0
instant pot air fryer,B084L5Z8TX,1.0
instant pot air fryer,B083QRPZCX,1.0
instant pot air fryer,B083LP7J6T,1.0
instant pot air fryer,B082TRTFKF,0.1
instant pot air fryer,B08924HVCS,0.0
instant pot air fryer,B07VM28XTR,1.0
instant pot air fryer,B07X2LRVS3,1.0
instant pot air fryer,B07RX9JQGN,1.0
instant pot air fryer,B01K0W8LTE,0.1
instant pot air fryer,B01MFEBQH1,1.0
instant pot air fryer,B06Y1MP2PY,0.0
instant pot air fryer,B07S652D97,1.0
instant pot air fryer,B07GJBBGHG,1.0
instant pot air fryer,B07MR3KWSL,0.1
instant pot air fryer,B07FDJMC9Q,1.0
iphone 11 alpha glass screen protector,B07QP1CB24,0.1
iphone 11 alpha glass screen protector,B0821PMGF2,0.1
iphone 11 alpha glass screen protector,B07V3946P6,1.0
iphone 11 alpha glass screen protector,B07V1PD6NB,0.0
iphone 11 alpha glass screen protector,B07V1PCW15,0.0
iphone 11 alpha glass screen protector,B07HRN9J19,0.1
iphone 11 alpha glass screen protector,B07H1DHJBV,0.0
iphone 11 alpha glass screen protector,B07GZZXBTG,0.1
iphone 11 alpha glass screen protector,B07FQY28GR,0.0
iphone 11 alpha glass screen protector,B07GT6XYRC,0.1
iphone 11 alpha glass screen protector,B07FR1LQNZ,0.1
iphone 11 alpha glass screen protector,B07FQZ8Y1V,0.1
iphone 11 alpha glass screen protector,B07FP41MC5,0.0
iphone 11 alpha glass screen protector,B07FNYD5RQ,0.1
iphone 11 alpha glass screen protector,B073DLZWX7,0.0
iphone 11 alpha glass screen protector,B07GX33WVR,0.1
iphone grip,B07TGBDLPX,1.0
iphone grip,B07QVYLDRL,1.0
iphone grip,B07T5Y3VXJ,1.0
iphone grip,B07W5T17GX,0.1
iphone grip,B07QGL3BJV,1.0
iphone grip,B07ZJ6SW4M,1.0
iphone grip,B084X5WY5M,1.0
iphone grip,B087ZYZ7B1,1.0
iphone grip,B088W92XXM,0.1
iphone grip,B07WPWX689,0.1
iphone grip,B07QCR5HBC,0.1
iphone grip,B07DD532WM,1.0
iphone grip,B07LGRBDLG,1.0
iphone grip,B00JSS4HBI,1.0
iphone grip,B00NNZCVHO,0.1
iphone grip,B01CIN6AXM,1.0
iphone grip,B01EFKSCP0,0.1
iphone grip,B00UY1YTGG,1.0
iphone grip,B07PHJXSW1,1.0
iphone grip,B07F37PB44,0.1
iphone grip,B07FYJJZDR,1.0
iphone grip,B07G6Z6R33,0.1
iphone grip,B01EFKSENA,1.0
jbl bluetooth speakers,B07ZPR4JKY,0.1
jbl bluetooth speakers,B07T185XKB,0.1
jbl bluetooth speakers,B07QK2SPP7,1.0
jbl bluetooth speakers,B07QDPRYYD,1.0
jbl bluetooth speakers,B07Q8WH9TX,1.0
jbl bluetooth speakers,B07LCTFL2K,1.0
jbl bluetooth speakers,B07HY92MV6,1.0
jbl bluetooth speakers,B07JBXD694,0.1
jbl bluetooth speakers,B07GBDMF12,0.1
jbl bluetooth speakers,B0759GC766,1.0
jbl bluetooth speakers,B074WGD1JL,0.1
jbl bluetooth speakers,B074Q4S2NJ,1.0
jbl bluetooth speakers,B01MSYQWNY,1.0
jbl bluetooth speakers,B01F24RHF4,1.0
jbl bluetooth speakers,B00P7XRV98,1.0
jbl bluetooth speakers,B07HKQ6YGX,1.0
jobs evergreen tree spikes,B018YM3OA8,1.0
jobs evergreen tree spikes,B07RRWYSH1,1.0
jobs evergreen tree spikes,B07MC5L4G2,0.1
jobs evergreen tree spikes,B077XMQ6D9,0.1
jobs evergreen tree spikes,B077L7XR3T,1.0
jobs evergreen tree spikes,B01NALRUDD,0.1
jobs evergreen tree spikes,B01LYSL8E7,1.0
jobs evergreen tree spikes,B015N7Z4XC,1.0
jobs evergreen tree spikes,B000F6XGYG,0.1
jobs evergreen tree spikes,B00AA5OYKM,0.1
jobs evergreen tree spikes,B00A4EDU1S,0.1
jobs evergreen tree spikes,B004TSPUWW,0.1
jobs evergreen tree spikes,B000NJ1ZQQ,1.0
jobs evergreen tree spikes,B000HACFSI,1.0
jobs evergreen tree spikes,B000GD3KBC,1.0
jobs evergreen tree spikes,B00FGIOZHU,1.0
kid animal plates,B08BFVYG37,1.0
kid animal plates,B085NQK5LV,1.0
kid animal plates,B082XQQKVN,1.0
kid animal plates,B082WVJX9L,1.0
kid animal plates,B082HMGF3Y,0.1
kid animal plates,B07YDHMGDG,1.0
kid animal plates,B07VNRMTQ7,0.1
kid animal plates,B081HZK27H,1.0
kid animal plates,B07KQX364R,1.0
kid animal plates,B07FZKKZG6,1.0
kid animal plates,B076BXGPRX,0.1
kid animal plates,B0721CXBWG,0.1
kid animal plates,B00AIZCS3O,0.1
kid animal plates,B005OKD72O,1.0
kid animal plates,B07P684QBY,1.0
kid animal plates,B07VDJD39B,1.0
kids play rug pj mask,B07KQYMGPJ,0.0
kids play rug pj mask,B07KGDSVWD,1.0
kids play rug pj mask,B07GBRMYNJ,0.1
kids play rug pj mask,B07D3FC1Q6,0.1
kids play rug pj mask,B07C2HFPVZ,0.0
kids play rug pj mask,B076MSMGP8,0.0
kids play rug pj mask,B0761S2RGY,1.0
kids play rug pj mask,B07M5F3XPP,1.0
kids play rug pj mask,B0751H3PLC,0.0
kids play rug pj mask,B072BW6H44,0.0
kids play rug pj mask,B072883CSF,0.1
kids play rug pj mask,B01G959WSU,0.0
kids play rug pj mask,B00QKOIVHY,0.0
kids play rug pj mask,B00ND5XG6O,0.1
kids play rug pj mask,B00MBPC9OC,0.0
kids play rug pj mask,B075BCH4BH,0.0
kobe baby jersey,B088K3SNN5,1.0
kobe baby jersey,B08CN8SS1Z,1.0
kobe baby jersey,B085HZV437,1.0
kobe baby jersey,B084CW6BD7,1.0
kobe baby jersey,B0849ZV8TM,1.0
kobe baby jersey,B0847SPRXM,1.0
kobe baby jersey,B0847QDYF2,1.0
kobe baby jersey,B087NBY7LL,1.0
kobe baby jersey,B0847C3JFP,1.0
kobe baby jersey,B00OX1RRV2,1.0
kobe baby jersey,B0734H41PV,1.0
kobe baby jersey,B073VS1CZB,1.0
kobe baby jersey,B0847C52JC,1.0
kobe baby jersey,B07P65V6KJ,1.0
kobe baby jersey,B0847BKWJ4,1.0
kobe baby jersey,B07DBDGB85,1.0
laptop refurbished,B07CTRFHW9,1.0
laptop refurbished,B086HYDP6Y,1.0
laptop refurbished,B07WZHW2J3,1.0
laptop refurbished,B07WJVPGYP,1.0
laptop refurbished,B07RF1XD36,0.1
laptop refurbished,B07N6S4SY1,0.1
laptop refurbished,B07K5H16HX,1.0
laptop refurbished,B07FDHGH2R,1.0
laptop refurbished,B07CSQDR4N,1.0
laptop refurbished,B07B5ZTK3Y,1.0
laptop refurbished,B06XD3QBLZ,1.0
laptop refurbished,B06XD3LXXK,1.0
laptop refurbished,B01M293O5P,1.0
laptop refurbished,B01LXCLDRI,1.0
laptop refurbished,B00M9K7L8S,1.0
laptop refurbished,B07C1HV2V1,1.0
latex dental dam,B0859MKJKX,0.1
latex dental dam,B07TFS9VGW,0.1
latex dental dam,B07TFS2W3W,1.0
latex dental dam,B07T8CG3M8,1.0
latex dental dam,B07PJ59S7L,1.0
latex dental dam,B07HJJ3GKX,1.0
latex dental dam,B01A0UK52M,1.0
latex dental dam,B01A0UKAZ4,0.1
latex dental dam,B01A0UK4DM,1.0
latex dental dam,B018MSRDDI,1.0
latex dental dam,B018KUVX20,1.0
latex dental dam,B00GIXRQ7I,1.0
latex dental dam,B000JNY7A2,1.0
latex dental dam,B000H3A9L0,1.0
latex dental dam,B000H3A9KQ,1.0
latex dental dam,B01A0UK4NM,1.0
lg v20 case,B0824PTVQH,1.0
lg v20 case,B07V7B3HYY,1.0
lg v20 case,B07FQKGRCS,1.0
lg v20 case,B075TX8DJ1,1.0
lg v20 case,B01N9MF5J0,1.0
lg v20 case,B01N5QURWF,1.0
lg v20 case,B01MQ29C88,1.0
lg v20 case,B086MJL8D9,1.0
lg v20 case,B01M6CSPCQ,1.0
lg v20 case,B01M0HW9P4,1.0
lg v20 case,B01LX1XE17,1.0
lg v20 case,B01LRHYBL8,1.0
lg v20 case,B01L7TVA0Q,1.0
lg v20 case,B01IRR0VCE,1.0
lg v20 case,B00Z7RQB7M,1.0
lg v20 case,B01MAWBW4M,1.0
lights bulbs color changing,B07SL98Q6B,1.0
lights bulbs color changing,B08DRJ3QYN,1.0
lights bulbs color changing,B08CV1ZRRH,1.0
lights bulbs color changing,B08BYJDY6T,1.0
lights bulbs color changing,B08G4279YJ,1.0
lights bulbs color changing,B089W1YZFL,1.0
lights bulbs color changing,B0824HJ4NN,1.0
lights bulbs color changing,B07RT8WG5B,1.0
lights bulbs color changing,B0798NSGWZ,1.0
lights bulbs color changing,B07MH4HKYB,1.0
lights bulbs color changing,B007V1VOI8,1.0
lights bulbs color changing,B06XX3K36V,1.0
lights bulbs color changing,B07MV3MB8K,1.0
lights bulbs color changing,B07CL2RMR7,1.0
lights bulbs color changing,B07F3X9Y98,1.0
lights bulbs color changing,B078N2BXMQ,1.0
linkin park,B00JYKU6BK,1.0
linkin park,B07WF1H6KC,1.0
linkin park,B07TBSJNPK,1.0
linkin park,B07T9TKLGC,1.0
linkin park,B077F4122Y,1.0
linkin park,B01MZGQSOT,1.0
linkin park,B017OFBJD0,1.0
linkin park,B00ARTZK0Y,1.0
linkin park,B000069CWE,1.0
linkin park,B0041RKLZC,1.0
linkin park,B003A3R3WC,1.0
linkin park,B002EHM58C,1.0
linkin park,B0011Z76RS,1.0
linkin park,B0011Z4WT8,1.0
linkin park,B0011Z3DAC,1.0
linkin park,B008B3H4VQ,1.0
long workout tank tops for women loose fit,B088WHNKB5,1.0
long workout tank tops for women loose fit,B08862KLQQ,1.0
long workout tank tops for women loose fit,B07YRLSQT9,1.0
long workout tank tops for women loose fit,B082W9F3HN,1.0
long workout tank tops for women loose fit,B07YY7Z3GQ,1.0
long workout tank tops for women loose fit,B089YBDZ72,1.0
long workout tank tops for women loose fit,B087X1GZKB,0.1
long workout tank tops for women loose fit,B08B3FS2S4,0.1
long workout tank tops for women loose fit,B08Y5J438B,1.0
long workout tank tops for women loose fit,B08PC7LD4J,1.0
long workout tank tops for women loose fit,B08RHH1R1B,1.0
long workout tank tops for women loose fit,B08SVND8P7,1.0
long workout tank tops for women loose fit,B08ZMW6F5Y,1.0
long workout tank tops for women loose fit,B091JNF9CZ,1.0
long workout tank tops for women loose fit,B0969HQ3BK,1.0
long workout tank tops for women loose fit,B0991LZW7F,1.0
long workout tank tops for women loose fit,B07TVNZQPP,0.0
long workout tank tops for women loose fit,B08CRNJ7P7,1.0
long workout tank tops for women loose fit,B07TTNR8KN,1.0
long workout tank tops for women loose fit,B07X7F7MJT,1.0
long workout tank tops for women loose fit,B07N5JFXD4,1.0
long workout tank tops for women loose fit,B07R1J3Z7Q,1.0
long workout tank tops for women loose fit,B016OJCYDG,0.0
long workout tank tops for women loose fit,B01B3IURXC,1.0
long workout tank tops for women loose fit,B071G2CTH8,1.0
long workout tank tops for women loose fit,B071JTXJ3L,1.0
long workout tank tops for women loose fit,B0753H5ZN8,1.0
long workout tank tops for women loose fit,B07799JBQN,1.0
long workout tank tops for women loose fit,B078XR5FQC,1.0
long workout tank tops for women loose fit,B0793FCFBV,1.0
long workout tank tops for women loose fit,B077XV6CQJ,1.0
long workout tank tops for women loose fit,B07D5JXT78,1.0
long workout tank tops for women loose fit,B07DFDDF64,1.0
long workout tank tops for women loose fit,B07DWR7Q8M,1.0
long workout tank tops for women loose fit,B07DX2C43Z,1.0
long workout tank tops for women loose fit,B07FFK239N,0.1
long workout tank tops for women loose fit,B07H3TFDHS,1.0
long workout tank tops for women loose fit,B07J2CC364,1.0
long workout tank tops for women loose fit,B07B9RZ7H4,1.0
long workout tank tops for women loose fit,B07JJ2R941,1.0
macaw toys,B07XLH77VL,1.0
macaw toys,B07XKWKD2K,1.0
macaw toys,B07SNS78MY,1.0
macaw toys,B07R419LZN,1.0
macaw toys,B07QRHGKQF,1.0
macaw toys,B07QK57FPJ,1.0
macaw toys,B07PG1WFZQ,1.0
macaw toys,B07XB42VSF,1.0
macaw toys,B07G2HXVN9,1.0
macaw toys,B07FQB8DX2,1.0
macaw toys,B07FHHLKLY,1.0
macaw toys,B078XQJJ6K,1.0
macaw toys,B074WNXJTV,1.0
macaw toys,B016B1G514,1.0
macaw toys,B000A15C6Q,1.0
macaw toys,B07LGF5XCB,1.0
margarita glasses,B0859P4WBG,1.0
margarita glasses,B0854RHPMH,1.0
margarita glasses,B084L6H132,1.0
margarita glasses,B083GHYF4W,1.0
margarita glasses,B082RJKJCN,1.0
margarita glasses,B07SNVX6JS,1.0
margarita glasses,B07JMKJ7Z2,1.0
margarita glasses,B07H427LYX,1.0
margarita glasses,B076ZWDFM1,0.1
margarita glasses,B01N1MQ2VL,1.0
margarita glasses,B01LWP349M,1.0
margarita glasses,B01ESOCN4Y,1.0
margarita glasses,B01997J10O,1.0
margarita glasses,B012HRGN1I,1.0
margarita glasses,B00POP5YUW,1.0
margarita glasses,B0778FB2RH,1.0
mary meyer baby mat,B08432GWMG,1.0
mary meyer baby mat,B07N156JV2,1.0
mary meyer baby mat,B07N14BQHT,0.1
mary meyer baby mat,B07N147SYQ,1.0
mary meyer baby mat,B078P431NH,0.1
mary meyer baby mat,B077J7NKN4,1.0
mary meyer baby mat,B0761PTFKX,0.1
mary meyer baby mat,B072S8KQD2,1.0
mary meyer baby mat,B01N4BZYR3,0.1
mary meyer baby mat,B00YBBLAMG,1.0
mary meyer baby mat,B00QN70QTO,0.1
mary meyer baby mat,B00OUK9VKQ,0.1
mary meyer baby mat,B00FA6EF1E,0.1
mary meyer baby mat,B00ED20K9M,1.0
mary meyer baby mat,B00ED20K3S,1.0
mary meyer baby mat,B00BVYAH3Y,0.1
maxi pads without wings,B08QKVXWK6,0.1
maxi pads without wings,B00NJNJ222,1.0
maxi pads without wings,B00NJNJ2JK,0.1
maxi pads without wings,B00SPIE8C0,0.1
maxi pads without wings,B00U10BON6,0.1
maxi pads without wings,B00XQEOTMC,0.1
maxi pads without wings,B01IAI6SD6,1.0
maxi pads without wings,B01IAI9UZ4,1.0
maxi pads without wings,B07192ZQ3L,0.1
maxi pads without wings,B01IZ5EYJO,0.0
maxi pads without wings,B01N7HMX75,0.1
maxi pads without wings,B078L8DRJH,1.0
maxi pads without wings,B079RJP3JJ,0.1
maxi pads without wings,B07C57MK7P,0.1
maxi pads without wings,B07QBR7GQY,1.0
maxi pads without wings,B08518TBQH,0.1
maxi pads without wings,B00N26WWY6,1.0
maxi pads without wings,B01IULAZ5K,1.0
maxi pads without wings,B00JOLS9QI,1.0
maxi pads without wings,B00NJNIYFI,1.0
maxi pads without wings,B007X4SZZI,1.0
maxi pads without wings,B00005359F,1.0
maxi pads without wings,B0001KOCHG,0.0
maxi pads without wings,B00068E5G6,1.0
maxi pads without wings,B000FFBMRK,0.1
maxi pads without wings,B000FFFGX6,1.0
maxi pads without wings,B000GCNB6C,1.0
maxi pads without wings,B000T9TI5A,1.0
maxi pads without wings,B000WR8VKM,1.0
maxi pads without wings,B0014GW1CO,1.0
maxi pads without wings,B00IVNCCRM,1.0
maxi pads without wings,B001G7QSGQ,0.1
maxi pads without wings,B001G7QUYQ,1.0
maxi pads without wings,B001G7QUZU,1.0
maxi pads without wings,B0029NYQME,1.0
maxi pads without wings,B002PKC39O,1.0
maxi pads without wings,B0039NMC6K,1.0
maxi pads without wings,B005OICT84,1.0
maxi pads without wings,B006R6U9SY,0.1
maxi pads without wings,B001DWNTBG,1.0
men school bag,B07NSF965R,0.1
men school bag,B07NMC8WWQ,0.0
men school bag,B07K9FHVGK,0.0
men school bag,B07GFSBQX9,1.0
men school bag,B07F8PKLJS,1.0
men school bag,B07F8PCN6R,1.0
men school bag,B07F8MPHWC,1.0
men school bag,B07CHQMN9C,0.0
men school bag,B0797LTZ82,1.0
men school bag,B0792J3NWX,0.0
men school bag,B0792FK7TW,1.0
men school bag,B073G6RNLD,1.0
men school bag,B01K47BCLY,0.0
men school bag,B00KBZSWPY,0.0
men school bag,B00IIKJRFS,0.1
men school bag,B07BKS7CVY,1.0
mens ralph lauren puffer jacket,B084H777TT,1.0
mens ralph lauren puffer jacket,B082LX38GQ,1.0
mens ralph lauren puffer jacket,B082BBY6RF,1.0
mens ralph lauren puffer jacket,B0829B4T51,1.0
mens ralph lauren puffer jacket,B081HZB2RJ,1.0
mens ralph lauren puffer jacket,B07VRWKZGH,0.1
mens ralph lauren puffer jacket,B07VQ9CKK4,0.1
mens ralph lauren puffer jacket,B07VLNYBXY,1.0
mens ralph lauren puffer jacket,B07H3BX3PR,1.0
mens ralph lauren puffer jacket,B07MZ9LWJT,1.0
mens ralph lauren puffer jacket,B07L9BWF9C,1.0
mens ralph lauren puffer jacket,B07K1KMP79,1.0
mens ralph lauren puffer jacket,B07D387ZVV,1.0
mens ralph lauren puffer jacket,B076CPRX9S,1.0
mens ralph lauren puffer jacket,B01MR4U5A0,0.0
mens ralph lauren puffer jacket,B07NF81VVD,1.0
military face paint kit,B01EVA1Q2A,1.0
military face paint kit,B07YX55JWL,1.0
military face paint kit,B07FK36QR7,1.0
military face paint kit,B07FGK8SPJ,1.0
military face paint kit,B074HVGLS5,1.0
military face paint kit,B06XFQNM8J,1.0
military face paint kit,B06W5CSDSL,1.0
military face paint kit,B00M07UMLI,1.0
military face paint kit,B0009TNSAG,1.0
military face paint kit,B00ASQPKFG,1.0
military face paint kit,B009UZS904,1.0
military face paint kit,B005DRCNHI,1.0
military face paint kit,B003GU3LT8,1.0
military face paint kit,B0039ZPM9C,1.0
military face paint kit,B00162MKW2,1.0
military face paint kit,B00DQ6UVJ0,1.0
mora wood carving knife,B07VFWG1KM,0.1
mora wood carving knife,B07PFW9176,0.1
mora wood carving knife,B07QV11FNC,1.0
mora wood carving knife,B07RS8FD2F,1.0
mora wood carving knife,B07RWMSWN2,0.1
mora wood carving knife,B07T915LQG,0.1
mora wood carving knife,B07V9XNDS3,1.0
mora wood carving knife,B07VTLV2RX,0.1
mora wood carving knife,B08W87N6LY,1.0
mora wood carving knife,B0833NPKFH,0.1
mora wood carving knife,B087R9NY2R,1.0
mora wood carving knife,B087RL42WB,0.1
mora wood carving knife,B087WVPBHZ,0.1
mora wood carving knife,B0881TSJGG,0.1
mora wood carving knife,B08PFJ244M,0.1
mora wood carving knife,B07P578XFV,0.1
mora wood carving knife,B08YZ775FS,0.1
mora wood carving knife,B07XH5L3MZ,0.1
mora wood carving knife,B07NDH99XQ,0.1
mora wood carving knife,B07QTJ9BK8,1.0
mora wood carving knife,B07MQN2KYS,1.0
mora wood carving knife,B07NCG67N6,1.0
mora wood carving knife,B001BPEK9K,0.1
mora wood carving knife,B004GATX62,1.0
mora wood carving knife,B004URTI4I,1.0
mora wood carving knife,B005IW5YN8,1.0
mora wood carving knife,B006GS3IUO,1.0
mora wood carving knife,B00A3DBC4M,1.0
mora wood carving knife,B00NX3TBRE,1.0
mora wood carving knife,B01MAWB37J,0.1
mora wood carving knife,B00NWO0QNM,1.0
mora wood carving knife,B06XBLNRNM,1.0
mora wood carving knife,B07KRMSC9S,0.1
mora wood carving knife,B01MXZX0OS,1.0
mora wood carving knife,B07652XL34,0.1
mora wood carving knife,B074KTTBSR,1.0
mora wood carving knife,B0792GDHB2,1.0
mora wood carving knife,B06XSB5YRL,0.1
mora wood carving knife,B06XRDZ61M,0.1
mora wood carving knife,B071CQ3K3L,0.1
mortara,B08D96423W,1.0
mortara,B086HZP2WZ,1.0
mortara,B085X831X8,1.0
mortara,B0833XRWB8,1.0
mortara,B07VT4XR1C,0.01
mortara,B07HQZVC5D,1.0
mortara,B0758TXR42,1.0
mortara,B01LFD9YIO,1.0
mortara,B002D0FCO4,1.0
mortara,1936919575,1.0
mortara,1517606772,1.0
mortara,1091921334,1.0
mortara,0679768173,1.0
mortara,B019QRX05E,1.0
moto play screen protector,B07JPYZ45B,1.0
moto play screen protector,B07RX379ZJ,0.0
moto play screen protector,B07QDMFC4Z,1.0
moto play screen protector,B07P2PP773,1.0
moto play screen protector,B07NXXKTR2,1.0
moto play screen protector,B07NWCLD3G,1.0
moto play screen protector,B07NSSF8ML,1.0
moto play screen protector,B07G7CTYLJ,1.0
moto play screen protector,B01LWZN3DK,1.0
moto play screen protector,B07D6N6SX1,0.0
moto play screen protector,B07D2D98DN,1.0
moto play screen protector,B079KJKP5D,1.0
moto play screen protector,B06XCYTNZM,1.0
moto play screen protector,B01N5UTNDN,1.0
moto play screen protector,B01LYAGJI2,1.0
moto play screen protector,B07FX91LSD,1.0
mre beef,B0861R1SMM,1.0
mre beef,B07SPGYHK5,1.0
mre beef,B084BT84P9,0.1
mre beef,B07YN6SXTG,1.0
mre beef,B07V5RC4Y8,1.0
mre beef,B07V4H3WD5,1.0
mre beef,B07T43YW4N,1.0
mre beef,B07S1QDD7M,1.0
mre beef,B07NDQGRJ5,1.0
mre beef,B07Q8CKXBC,1.0
mre beef,B07GJV4ZYY,1.0
mre beef,B01M5H06YR,1.0
mre beef,B01IC401J0,1.0
mre beef,B009ZIDU0U,0.1
mre beef,B0002YRLHE,0.1
mre beef,B07RZMT5DS,1.0
muzzy broadheads,B00K2DOXQW,0.1
muzzy broadheads,B07PPJQBFZ,1.0
muzzy broadheads,B07CDWGQGY,1.0
muzzy broadheads,B077MZRZRK,0.1
muzzy broadheads,B0197DB61M,1.0
muzzy broadheads,B0197DB4WI,1.0
muzzy broadheads,B00AU6D6A0,1.0
muzzy broadheads,B07SX59CHN,1.0
muzzy broadheads,B002M33HMQ,1.0
muzzy broadheads,B0018MIZOM,1.0
muzzy broadheads,B000W8FOR4,1.0
muzzy broadheads,B000IENPWS,0.1
muzzy broadheads,B000HX4ERA,1.0
muzzy broadheads,B000HX2G0C,1.0
muzzy broadheads,B000AA47YK,1.0
muzzy broadheads,B00AU6D54W,1.0
my tv,B07DPB81XH,0.1
my tv,B07FNWYY2L,0.1
my tv,B07GH9R5CF,0.1
my tv,B07HNC6QQT,0.1
my tv,B084R7PSRV,0.0
my tv,B07LFLGYT3,0.0
my tv,B07WRSYD8J,0.1
my tv,B07RPCQM1V,0.1
my tv,B07S25JKSS,0.1
my tv,B07YL2YFGT,0.1
my tv,B07ZCLW1S3,0.1
my tv,B082LR3VT5,0.0
my tv,B07CGNSWMC,0.1
my tv,B07NKM7C3C,0.0
my tv,B07B3JMHRS,0.1
my tv,B07KYTYW34,0.1
my tv,B077TV1QBX,0.0
my tv,B079S1LCHM,0.0
my tv,B004LL9ZD2,0.1
my tv,B0058EDHUS,0.0
my tv,B00EC89R4Q,0.0
my tv,B00GY1DWUO,0.1
my tv,B00N28818A,0.1
my tv,B007K8RFJ4,0.1
my tv,B016Z1L8JO,0.1
my tv,B01ATTH7LQ,0.1
my tv,B01DUQOSRQ,0.1
my tv,B07237Z2XK,0.0
my tv,B077GLP7NR,0.1
my tv,B077PYZ5YF,1.0
my tv,B00OWGZM9M,0.1
navistar international,B0837F65Q9,1.0
navistar international,B07WWK94BZ,1.0
navistar international,B07QCQSHMN,1.0
navistar international,B07KF7QCDF,1.0
navistar international,B07DYR9GT4,1.0
navistar international,B07CZZVVMH,1.0
navistar international,B07B8TSCY6,1.0
navistar international,B07ZNSCYX8,1.0
navistar international,B071X5DBY1,1.0
navistar international,B01G7K8W5G,0.0
navistar international,B00MX6YE3I,1.0
navistar international,B00MX6VGEI,1.0
navistar international,B00MG64FCU,0.0
navistar international,B00BUCAZ34,1.0
navistar international,B000B676IM,1.0
navistar international,B073XZBFKY,1.0
